,results
0,9311.851337668779
1,803.2773274067896
2,4758.8863269368485
3,401.30315025546867
4,927.6566495067841
5,783.5742751040142
6,609.6492333951385
7,3673.471369780271
8,8741.917030722567
9,143.13709798596653
10,3124.2344579575915
11,486.45627345786664
12,2230.617596377621
13,2324.4199983160534
14,740.4400161910171
15,228.4398554836073
16,4344.26224350284
17,14784.493803433059
18,3950.3648523637808
19,154.52630276221942
20,8381.831010388303
21,644.4840736634412
22,3805.4007900739743
23,2169.2831499947165
24,4068.0359583418212
25,411.3949912820845
26,2532.573450753729
27,284.40157235930485
28,342.86984846201324
29,10558.450887253148
30,186.11498346405432
31,1076.4414926210884
32,2829.887341559379
33,2311.257005809869
34,428.2049586616702
35,104.90332570398999
36,143.8658702041019
37,100.17426388832541
38,1951.4111179771269
39,1252.723746688232
40,2352.6831866226667
41,939.3511113248906
42,22864.32372002862
43,12679.420666385704
44,3529.2346548380588
45,19462.092711431975
46,530.4132338086022
47,203.8189916653435
48,1164.6154002002368
49,8237.177278219911
50,2347.117541201083
51,1416.1800687705095
52,4774.884525767533
53,125.55608626560274
54,15239.55311721529
55,581.2266563155524
56,846.826706259514
57,3178.003572702678
58,2141.476498266097
59,580.7559375888143
60,7855.647296362232
61,5477.631468971927
62,755.7418437267058
63,342.350155371606
64,8066.728016050094
65,124.43318398272696
66,1559.30143043299
67,1538.185069622313
68,121.49924174422605
69,3435.376531490076
70,833.5792463935842
71,119.9765985996093
72,1422.2346572297868
73,13040.347505610634
74,15683.848102203407
75,3779.0200989845584
76,3488.954274990735
77,21337.169930768745
78,1384.3665344188653
79,13414.36178400253
80,919.632274229968
81,8174.8153537007765
82,986.4126899403154
83,1336.38952937594
84,1885.6251413673635
85,639.7513761726269
86,1659.9107649667396
87,3782.2408500734114
88,1237.7314547013766
89,2625.127522124765
90,2604.621084085299
91,2864.462109078117
92,3380.1684905670995
93,3380.1222614004673
94,377.5129423026967
95,247.6701393719332
96,3381.473336500981
97,377.8045926709009
98,1053.7494197035958
99,1268.6381003730423
