,reward
510,8
511,7
512,-200
513,4
514,-200
515,-200
516,11
517,-200
518,9
519,10
520,-200
521,8
522,-200
523,-200
524,-200
525,-200
526,-200
527,-200
528,-200
529,-200
530,-200
531,11
532,-200
533,-200
534,-200
535,4
536,10
537,8
538,8
539,11
540,7
541,9
542,-200
543,-200
544,-200
545,-200
546,7
547,-200
548,9
549,8
550,-200
551,-200
552,-200
553,-200
554,7
555,8
556,-200
557,-200
558,-200
559,12
560,9
561,-200
562,-200
563,6
564,-200
565,8
566,9
567,11
568,-200
569,14
570,9
571,8
572,7
573,8
574,-200
575,14
576,10
577,8
578,-200
579,8
580,-200
581,12
582,10
583,10
584,8
585,-200
586,-200
587,13
588,9
589,-200
590,8
591,7
592,-200
593,11
594,-200
595,-200
596,7
597,9
598,-200
599,-200
600,13
601,11
602,-200
603,-200
604,7
605,10
606,9
607,-200
608,12
609,-200
610,-200
611,-200
612,8
613,13
614,10
615,7
616,14
617,-200
618,-200
619,9
620,-200
621,-200
622,12
623,-200
624,8
625,-200
626,10
627,8
628,-200
629,-200
630,-200
631,9
632,-200
633,9
634,9
635,-200
636,-200
637,-200
638,-200
639,9
640,13
641,-200
642,11
643,8
644,6
645,-200
646,9
647,7
648,-200
649,-200
650,7
651,-200
652,-200
653,9
654,4
655,7
656,6
657,-200
658,10
659,12
660,-200
661,-200
662,-200
663,7
664,-200
665,10
666,9
667,12
668,-200
669,12
670,11
671,-200
672,6
673,-200
674,6
675,8
676,-200
677,-200
678,-200
679,-200
680,-200
681,-200
682,-200
683,10
684,-200
685,10
686,5
687,8
688,9
689,14
690,-200
691,12
692,8
693,10
694,-200
695,7
696,9
697,-200
698,-200
699,9
700,-200
701,-200
702,-200
703,-200
704,-200
705,9
706,-200
707,10
708,9
709,8
710,11
711,12
712,6
713,9
714,-200
715,-200
716,-200
717,-200
718,9
719,8
720,7
721,-200
722,8
723,-200
724,8
725,-200
726,-200
727,8
728,14
729,-200
730,13
731,9
732,3
733,13
734,11
735,14
736,-200
737,12
738,-200
739,6
740,-200
741,-200
742,8
743,-200
744,-200
745,13
746,-200
747,-200
748,-200
749,-200
750,12
751,-200
752,5
753,10
754,-200
755,-200
756,9
757,8
758,12
759,-200
760,10
761,-200
762,-200
763,8
764,7
765,10
766,9
767,-200
768,7
769,10
770,-200
771,-200
772,10
773,12
774,-200
775,11
776,-200
777,-200
778,11
779,9
780,-200
781,-200
782,5
783,7
784,11
785,-200
786,9
787,-200
788,5
789,9
790,-200
791,8
792,-200
793,-200
794,6
795,-200
796,11
797,-200
798,7
799,-200
800,9
801,13
802,13
803,-200
804,12
805,12
806,9
807,9
808,9
809,-200
810,12
811,9
812,10
813,-200
814,-200
815,-200
816,7
817,-200
818,-200
819,-200
820,-200
821,9
822,6
823,-200
824,10
825,-200
826,9
827,9
828,-200
829,-200
830,6
831,11
832,10
833,7
834,-200
835,-200
836,-200
837,9
838,-200
839,-200
840,-200
841,9
842,12
843,-200
844,9
845,7
846,9
847,8
848,-200
849,-200
850,-200
851,-200
852,-200
853,9
854,-200
855,9
856,6
857,-200
858,8
859,10
860,-200
861,-200
862,-200
863,3
864,-200
865,11
866,-200
867,5
868,-200
869,9
870,9
871,-200
872,-200
873,-200
874,4
875,11
876,-200
877,10
878,6
879,-200
880,7
881,8
882,-200
883,10
884,9
885,-200
886,-200
887,-200
888,7
889,-200
890,-200
891,9
892,6
893,9
894,-200
895,9
896,-200
897,13
898,9
899,5
900,12
901,13
902,-200
903,7
904,11
905,7
906,-200
907,-200
908,10
909,10
910,7
911,-200
912,8
913,-200
914,4
915,11
916,8
917,-200
918,-200
919,8
920,-200
921,-200
922,14
923,14
924,-200
925,-200
926,13
927,11
928,-200
929,8
930,10
931,8
932,8
933,-200
934,-200
935,-200
936,-200
937,11
938,-200
939,8
940,-200
941,-200
942,12
943,-200
944,15
945,11
946,-200
947,-200
948,8
949,8
950,7
951,11
952,-200
953,-200
954,-200
955,-200
956,12
957,-200
958,-200
959,-200
960,-200
961,7
962,-200
963,12
964,-200
965,-200
966,7
967,-200
968,8
969,-200
970,-200
971,7
972,13
973,10
974,12
975,9
976,-200
977,-200
978,-200
979,-200
980,-200
981,-200
982,7
983,10
984,-200
985,-200
986,7
987,13
988,-200
989,-200
990,-200
991,-200
992,11
993,8
994,8
995,-200
996,9
997,8
998,-200
999,8
