,0,1,2,3,4,5,6,7,8,9
0,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
3,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
5,-200,-200,-200,-200,-200,-200,11,-200,-200,-200
6,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
8,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
9,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
11,-200,7,-200,6,-200,11,-200,-200,-200,-200
12,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
13,11,-200,-200,-200,-200,-200,-200,-200,-200,-200
14,-200,-200,-200,-200,-200,-200,13,-200,-200,-200
15,-200,-200,-200,-200,-200,-200,-200,-200,9,-200
16,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
17,-200,-200,13,11,-200,-200,-200,-200,-200,-200
18,11,8,8,13,-200,6,-200,-200,11,-200
19,-200,12,-200,-200,9,-200,-200,3,-200,12
20,-200,11,-200,6,-200,-200,-200,-200,-200,-200
21,-200,-200,-200,-200,-200,-200,-200,-200,8,-200
22,-200,-200,-200,-200,-200,-200,-200,8,9,10
23,6,8,5,-200,9,-200,8,-200,5,-200
24,12,-200,7,-200,-200,-200,-200,-200,-200,-200
25,7,5,-200,9,-200,-200,-200,-200,-200,-200
26,-200,-200,-200,-200,6,-200,4,-200,5,-200
27,-200,5,-200,-200,-200,-200,5,-200,4,-200
28,-200,-200,-200,-200,-200,-200,7,-200,6,4
29,-200,-200,-200,5,-200,10,7,8,8,-200
30,-200,-200,8,-200,-200,-200,5,-200,7,2
31,8,-200,-200,-200,-200,-200,-200,8,4,7
32,-200,-200,-200,-200,7,-200,5,8,7,-200
33,6,2,13,-200,-200,10,10,7,8,12
34,-200,-200,10,-200,-200,-200,5,3,4,8
35,-200,5,-200,-200,2,10,-200,-200,-200,-200
36,-200,9,-200,3,7,6,-200,-200,-200,-200
37,5,10,-200,4,3,-200,-200,-200,11,-200
38,-200,-200,-200,-200,5,-200,7,-200,-200,7
39,11,-200,10,-200,6,5,-200,-200,-200,-200
40,10,-200,-200,4,-200,-200,6,3,4,14
41,-200,-200,6,-200,-200,-200,11,-200,-200,-200
42,-200,-200,-200,-200,6,-200,9,3,4,4
43,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
44,2,-200,6,-200,7,13,-200,-200,-200,-200
45,1,-200,6,5,-200,9,5,-200,-200,6
46,3,6,9,-200,7,-200,0,11,-200,7
47,-200,-200,-200,6,5,-200,5,-200,1,-200
48,10,10,-200,-200,-200,-200,3,-200,8,-200
49,5,-200,3,4,8,3,-200,-200,3,-200
50,8,-200,6,-200,-200,0,6,4,2,-200
51,-200,7,3,-200,-200,-200,-200,-200,-200,-200
52,6,2,-200,-200,-200,-200,5,-200,-200,-200
53,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
54,-200,12,8,-200,-200,-200,-200,11,5,7
55,7,-200,9,-200,-200,-200,-200,5,9,-200
56,-200,-200,-200,10,-200,-200,2,-200,4,-200
57,-200,-200,6,9,-200,6,-200,-200,-200,10
58,-200,-200,-200,10,-200,-200,-200,11,-200,7
59,5,1,-200,-200,-200,-200,6,-200,0,5
60,-200,10,6,10,1,-200,-200,2,-200,1
61,-200,7,-200,-200,-200,5,7,-200,10,-200
62,5,5,6,2,-200,10,3,-200,10,11
63,6,6,-200,10,5,9,2,9,-200,4
64,-200,-200,3,-200,-200,-200,-200,-200,-200,-200
65,5,-200,9,-200,-200,4,-200,1,-200,-200
66,-200,-200,-200,-200,5,4,-200,11,4,7
67,-200,-200,-200,5,9,-200,-200,4,-200,5
68,-200,-200,7,-200,10,4,3,10,-200,-200
69,-200,5,5,6,7,-200,-200,-200,-200,-200
70,-200,-200,-200,-200,9,-200,-200,-200,3,-200
71,-200,-200,3,-200,4,4,8,7,-200,-200
72,-200,2,8,-200,-200,2,4,4,5,-200
73,-200,-200,-200,-200,-200,-200,-200,7,-200,12
74,-200,-200,-200,-200,-200,-200,6,-200,-200,10
75,-200,-200,-200,-200,-200,-200,-200,3,-200,4
76,-200,-200,6,5,-200,-200,-200,9,-200,-200
77,10,8,-200,-200,10,-200,-200,-200,6,9
78,5,10,-200,6,-200,9,11,-200,-200,-200
79,14,-200,7,8,-200,-200,2,3,0,3
80,5,-200,-200,-200,10,-200,-200,-200,-200,-200
81,-200,-200,-200,-200,-200,10,-200,-200,-200,-200
82,0,-200,7,-200,5,4,-200,4,4,-200
83,-200,-200,8,-200,8,-200,6,4,-200,3
84,5,7,10,11,-200,7,-200,-200,-200,6
85,-200,-200,-200,-200,-200,7,7,11,5,-200
86,-200,3,-200,13,2,10,-200,-200,3,4
87,-200,2,-200,-200,7,4,-200,-200,7,-200
