,0,1,2,3,4,5,6,7,8,9
84,12,-200,9,-200,-200,-200,-200,7,12,8
85,-200,8,-200,9,-200,-200,-200,-200,-200,-200
86,12,-200,12,-200,-200,-200,7,-200,-200,-200
87,7,-200,-200,-200,-200,-200,6,-200,-200,4
88,11,-200,-200,-200,-200,-200,-200,9,15,12
89,-200,-200,5,11,-200,11,13,-200,10,-200
90,-200,7,-200,-200,12,-200,11,-200,-200,-200
91,8,-200,-200,-200,-200,-200,-200,13,-200,8
92,-200,-200,-200,-200,13,7,-200,12,-200,8
93,6,-200,-200,-200,-200,-200,-200,-200,12,8
94,7,-200,-200,-200,-200,12,-200,10,-200,11
95,7,11,-200,8,-200,8,6,-200,-200,10
96,8,10,-200,11,13,13,-200,8,9,10
97,-200,12,3,11,-200,7,-200,11,8,8
98,12,8,10,-200,-200,-200,-200,-200,-200,9
99,5,11,-200,-200,-200,-200,-200,11,-200,-200
