,0,1,2,3,4,5,6,7,8,9
83,-200,-200,-200,-200,-200,13,7,-200,7,8
84,-200,-200,6,-200,9,6,-200,-200,8,5
85,12,8,-200,-200,11,-200,10,8,10,12
86,8,-200,-200,14,-200,-200,8,7,-200,9
87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
88,8,-200,-200,10,-200,8,-200,-200,-200,-200
89,-200,-200,-200,-200,-200,14,-200,14,-200,13
90,11,-200,-200,7,-200,-200,-200,7,9,-200
91,-200,9,14,10,11,13,-200,10,-200,-200
92,11,-200,-200,-200,-200,-200,13,-200,-200,9
93,12,-200,-200,-200,-200,15,9,11,8,7
94,8,12,-200,-200,-200,-200,-200,-200,-200,9
95,-200,-200,10,-200,-200,7,-200,12,-200,-200
96,-200,11,-200,7,14,-200,9,8,-200,-200
97,8,-200,-200,-200,12,-200,10,8,9,-200
98,9,-200,-200,10,7,7,10,-200,-200,11
99,12,-200,-200,7,10,9,10,-200,-200,10
