,0,1,2,3,4,5,6,7,8,9
85,15,-200,-200,-200,5,-200,8,-200,-200,5
86,-200,8,4,-200,-200,-200,11,8,10,11
87,-200,8,-200,-200,11,11,6,-200,8,-200
88,-200,9,-200,3,9,3,8,3,-200,7
89,7,14,5,11,-200,7,-200,10,5,9
90,14,6,-200,7,-200,6,-200,9,10,-200
91,7,11,10,7,-200,-200,4,11,-200,5
92,8,7,-200,-200,-200,12,5,8,5,11
93,10,10,14,9,7,-200,-200,-200,11,13
94,11,5,-200,5,12,-200,4,12,7,5
95,-200,9,9,7,-200,11,-200,5,7,13
96,11,5,9,-200,7,-200,9,-200,-200,9
97,7,5,8,-200,8,8,7,-200,-200,-200
98,7,10,-200,9,-200,6,6,10,8,9
99,8,5,7,7,-200,11,-200,11,-200,7
