,reward
618,8
619,6
620,9
621,5
622,7
623,9
624,13
625,4
626,5
627,6
628,10
629,10
630,6
631,6
632,9
633,4
634,7
635,5
636,11
637,5
638,7
639,6
640,4
641,4
642,8
643,8
644,9
645,6
646,11
647,13
648,4
649,8
650,12
651,8
652,10
653,13
654,9
655,9
656,6
657,5
658,5
659,5
660,3
661,9
662,3
663,6
664,3
665,7
666,11
667,7
668,4
669,8
670,3
671,5
672,11
673,6
674,10
675,7
676,6
677,11
678,6
679,13
680,8
681,8
682,6
683,5
684,3
685,12
686,10
687,5
688,7
689,7
690,11
691,7
692,7
693,5
694,6
695,6
696,10
697,7
698,7
699,10
700,6
701,7
702,11
703,8
704,14
705,9
706,9
707,5
708,7
709,6
710,5
711,7
712,6
713,3
714,5
715,6
716,10
717,4
718,4
719,4
720,6
721,10
722,14
723,4
724,4
725,12
726,11
727,6
728,5
729,6
730,8
731,7
732,4
733,3
734,12
735,9
736,4
737,5
738,6
739,5
740,6
741,4
742,6
743,7
744,9
745,9
746,10
747,7
748,3
749,6
750,10
751,4
752,7
753,9
754,8
755,6
756,14
757,7
758,6
759,7
760,5
761,9
762,8
763,9
764,10
765,6
766,7
767,9
768,4
769,8
770,7
771,3
772,8
773,13
774,13
775,4
776,8
777,11
778,9
779,5
780,5
781,10
782,10
783,7
784,11
785,10
786,7
787,11
788,11
789,8
790,12
791,8
792,4
793,11
794,9
795,4
796,7
797,9
798,10
799,10
800,3
801,7
802,9
803,10
804,12
805,7
806,8
807,6
808,12
809,10
810,6
811,5
812,13
813,7
814,7
815,10
816,8
817,8
818,9
819,10
820,12
821,11
822,5
823,6
824,12
825,8
826,6
827,8
828,5
829,4
830,3
831,9
832,5
833,9
834,9
835,10
836,6
837,8
838,4
839,4
840,11
841,6
842,11
843,9
844,6
845,13
846,5
847,6
848,10
849,7
850,5
851,9
852,5
853,4
854,6
855,9
856,6
857,15
858,5
859,8
860,5
861,12
862,5
863,3
864,4
865,11
866,10
867,9
868,8
869,7
870,4
871,9
872,3
873,9
874,6
875,6
876,10
877,10
878,8
879,9
880,9
881,9
882,6
883,5
884,8
885,7
886,10
887,7
888,7
889,12
890,5
891,8
892,9
893,7
894,6
895,7
896,9
897,11
898,11
899,6
900,6
901,4
902,10
903,10
904,4
905,3
906,8
907,7
908,5
909,6
910,11
911,3
912,12
913,5
914,6
915,9
916,3
917,8
918,8
919,5
920,6
921,11
922,6
923,6
924,4
925,9
926,6
927,7
928,7
929,11
930,6
931,11
932,9
933,8
934,7
935,10
936,6
937,6
938,4
939,3
940,6
941,8
942,13
943,14
944,9
945,7
946,5
947,6
948,12
949,7
950,7
951,8
952,4
953,10
954,11
955,10
956,6
957,9
958,9
959,9
960,11
961,7
962,4
963,4
964,8
965,7
966,7
967,4
968,10
969,8
970,2
971,9
972,10
973,7
974,7
975,9
976,8
977,6
978,13
979,7
980,8
981,9
982,13
983,9
984,11
985,6
986,7
987,7
988,5
989,12
990,11
991,8
992,5
993,8
994,3
995,11
996,5
997,14
998,6
999,10
