,reward
721,6
722,6
723,5
724,11
725,6
726,11
727,9
728,9
729,5
730,12
731,14
732,9
733,10
734,8
735,7
736,11
737,7
738,9
739,12
740,10
741,10
742,10
743,9
744,9
745,9
746,5
747,9
748,6
749,6
750,5
751,9
752,8
753,7
754,7
755,14
756,12
757,11
758,12
759,5
760,10
761,6
762,13
763,5
764,8
765,7
766,7
767,4
768,11
769,6
770,15
771,12
772,6
773,7
774,6
775,11
776,8
777,7
778,11
779,6
780,7
781,8
782,7
783,8
784,12
785,5
786,13
787,9
788,7
789,8
790,11
791,5
792,6
793,11
794,6
795,7
796,6
797,9
798,7
799,9
800,8
801,9
802,3
803,8
804,5
805,7
806,5
807,8
808,12
809,11
810,6
811,11
812,8
813,11
814,9
815,7
816,6
817,9
818,4
819,6
820,8
821,9
822,8
823,10
824,3
825,10
826,10
827,5
828,7
829,10
830,9
831,12
832,6
833,10
834,7
835,7
836,8
837,2
838,5
839,6
840,6
841,12
842,10
843,6
844,9
845,11
846,7
847,12
848,9
849,7
850,3
851,6
852,7
853,6
854,3
855,9
856,6
857,12
858,8
859,10
860,9
861,5
862,8
863,6
864,11
865,8
866,4
867,10
868,4
869,12
870,5
871,8
872,11
873,4
874,10
875,4
876,4
877,8
878,5
879,8
880,10
881,8
882,7
883,5
884,11
885,6
886,13
887,10
888,9
889,10
890,11
891,5
892,5
893,9
894,11
895,13
896,10
897,12
898,5
899,9
900,5
901,4
902,7
903,5
904,5
905,6
906,8
907,10
908,7
909,6
910,5
911,9
912,4
913,14
914,13
915,6
916,6
917,10
918,9
919,9
920,11
921,6
922,9
923,6
924,8
925,5
926,9
927,8
928,9
929,9
930,8
931,5
932,8
933,9
934,7
935,8
936,9
937,9
938,7
939,6
940,11
941,4
942,8
943,11
944,8
945,6
946,5
947,7
948,8
949,7
950,10
951,8
952,5
953,4
954,11
955,7
956,6
957,8
958,6
959,5
960,5
961,4
962,13
963,4
964,5
965,11
966,9
967,12
968,9
969,4
970,10
971,7
972,9
973,10
974,6
975,10
976,7
977,5
978,4
979,8
980,10
981,5
982,10
983,9
984,8
985,7
986,8
987,9
988,8
989,13
990,6
991,12
992,9
993,12
994,7
995,7
996,7
997,10
998,8
999,9
