,reward
579,10
580,7
581,7
582,9
583,8
584,5
585,8
586,12
587,-200
588,10
589,11
590,7
591,8
592,7
593,7
594,9
595,5
596,8
597,7
598,6
599,10
600,5
601,10
602,8
603,9
604,10
605,7
606,5
607,6
608,13
609,13
610,-200
611,5
612,7
613,9
614,4
615,8
616,10
617,9
618,8
619,8
620,8
621,7
622,11
623,9
624,7
625,11
626,7
627,5
628,4
629,9
630,8
631,3
632,9
633,6
634,8
635,4
636,4
637,8
638,7
639,6
640,-200
641,11
642,7
643,5
644,4
645,7
646,7
647,12
648,11
649,7
650,11
651,6
652,9
653,11
654,7
655,3
656,6
657,9
658,-200
659,8
660,8
661,10
662,8
663,6
664,8
665,9
666,11
667,5
668,5
669,8
670,6
671,6
672,9
673,12
674,10
675,4
676,4
677,5
678,7
679,4
680,8
681,13
682,7
683,7
684,10
685,-200
686,8
687,11
688,10
689,8
690,10
691,7
692,12
693,8
694,4
695,11
696,10
697,14
698,-200
699,8
700,8
701,-200
702,12
703,8
704,11
705,12
706,10
707,7
708,8
709,8
710,5
711,7
712,9
713,8
714,6
715,10
716,7
717,3
718,6
719,9
720,11
721,7
722,10
723,11
724,6
725,8
726,4
727,9
728,14
729,8
730,9
731,11
732,9
733,8
734,7
735,8
736,4
737,11
738,6
739,10
740,5
741,8
742,9
743,5
744,7
745,10
746,9
747,8
748,10
749,13
750,10
751,11
752,8
753,7
754,13
755,10
756,10
757,5
758,8
759,6
760,11
761,5
762,6
763,6
764,9
765,8
766,8
767,8
768,12
769,10
770,8
771,11
772,6
773,9
774,6
775,7
776,-200
777,7
778,9
779,5
780,8
781,8
782,6
783,12
784,7
785,4
786,8
787,8
788,13
789,10
790,4
791,7
792,6
793,5
794,8
795,10
796,8
797,10
798,7
799,9
800,6
801,8
802,12
803,6
804,8
805,5
806,9
807,11
808,6
809,8
810,7
811,5
812,11
813,14
814,10
815,9
816,6
817,6
818,10
819,10
820,11
821,8
822,13
823,7
824,5
825,11
826,5
827,9
828,7
829,8
830,-200
831,9
832,7
833,7
834,8
835,6
836,6
837,10
838,10
839,10
840,13
841,2
842,7
843,10
844,7
845,9
846,11
847,5
848,6
849,8
850,5
851,6
852,2
853,7
854,9
855,8
856,6
857,-200
858,5
859,8
860,8
861,-200
862,10
863,6
864,7
865,4
866,5
867,11
868,4
869,9
870,9
871,7
872,8
873,9
874,8
875,-200
876,11
877,11
878,7
879,8
880,15
881,7
882,8
883,8
884,5
885,10
886,9
887,-200
888,8
889,8
890,7
891,12
892,12
893,-200
894,8
895,-200
896,9
897,7
898,5
899,9
900,8
901,7
902,11
903,8
904,4
905,13
906,13
907,6
908,7
909,6
910,5
911,5
912,12
913,12
914,7
915,11
916,7
917,8
918,7
919,8
920,6
921,10
922,8
923,4
924,7
925,6
926,-200
927,10
928,9
929,9
930,5
931,6
932,9
933,7
934,9
935,8
936,6
937,8
938,5
939,8
940,5
941,7
942,8
943,9
944,4
945,10
946,7
947,11
948,11
949,8
950,9
951,8
952,10
953,7
954,7
955,7
956,4
957,9
958,10
959,8
960,9
961,7
962,7
963,9
964,13
965,4
966,9
967,9
968,11
969,9
970,5
971,7
972,7
973,7
974,9
975,9
976,5
977,9
978,6
979,10
980,5
981,14
982,7
983,7
984,6
985,8
986,11
987,9
988,6
989,9
990,10
991,5
992,10
993,7
994,6
995,6
996,12
997,6
998,5
999,-200
