,name,min,max,mean,std
0,RME s=1e-4,900.0687715702167,3298.2417136845825,1445.1222961874198,605.5915973624258
1,TUN s=0.5,900.5202639527458,2884.4225570661547,1554.958680154322,420.6382127267646
2,TUE s=2.5,901.120224774734,904.221133747062,902.7401125130947,0.6229192664696138
3,TUE s=7.0,906.9104893451916,935.552756552736,921.0495263212111,5.948157974649197
