,0,1,2,3,4,5,6,7,8,9
83,-200,-200,-200,-200,9,11,-200,-200,-200,-200
84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
85,9,-200,-200,-200,-200,10,-200,-200,-200,7
86,-200,7,-200,-200,-200,-200,-200,-200,-200,-200
87,-200,14,-200,14,-200,-200,-200,-200,7,-200
88,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
89,10,-200,-200,-200,-200,10,-200,-200,-200,-200
90,-200,8,-200,-200,-200,-200,-200,-200,8,-200
91,-200,-200,-200,-200,-200,11,-200,13,-200,-200
92,-200,-200,-200,-200,14,9,-200,-200,-200,8
93,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
94,-200,-200,15,-200,-200,9,-200,-200,9,-200
95,-200,-200,-200,9,-200,-200,-200,-200,-200,6
96,-200,-200,-200,10,-200,-200,-200,15,-200,-200
97,-200,-200,-200,10,-200,-200,-200,13,-200,-200
98,-200,-200,-200,10,-200,-200,-200,11,-200,14
99,-200,-200,-200,9,-200,-200,7,-200,-200,-200
