,0,1,2,3,4,5,6,7,8,9
84,-200,-200,-200,-200,9,-200,-200,-200,-200,-200
85,7,-200,-200,-200,10,-200,-200,11,-200,-200
86,11,-200,8,-200,-200,-200,-200,9,-200,-200
87,6,-200,-200,14,12,8,-200,-200,-200,-200
88,-200,-200,9,-200,12,-200,-200,9,-200,-200
89,-200,11,-200,-200,8,-200,11,-200,-200,-200
90,12,-200,-200,11,-200,8,-200,-200,12,-200
91,-200,-200,-200,-200,-200,-200,-200,6,-200,-200
92,11,-200,12,-200,-200,-200,-200,8,-200,-200
93,-200,-200,-200,9,-200,-200,-200,-200,-200,-200
94,-200,-200,-200,-200,-200,-200,-200,-200,10,-200
95,14,-200,-200,-200,14,8,-200,-200,-200,14
96,-200,9,12,-200,-200,-200,-200,-200,-200,-200
97,-200,-200,15,-200,-200,12,-200,-200,9,9
98,-200,-200,9,-200,7,-200,-200,14,10,-200
99,-200,10,-200,-200,-200,-200,-200,6,-200,-200
