,reward
459,8
460,13
461,-200
462,9
463,9
464,5
465,4
466,7
467,-200
468,-200
469,9
470,-200
471,-200
472,9
473,8
474,6
475,8
476,8
477,10
478,7
479,7
480,11
481,14
482,7
483,13
484,-200
485,9
486,-200
487,7
488,5
489,8
490,7
491,-200
492,5
493,-200
494,8
495,7
496,4
497,11
498,8
499,10
500,-200
501,8
502,8
503,8
504,9
505,8
506,11
507,11
508,6
509,7
510,10
511,12
512,5
513,7
514,7
515,7
516,14
517,-200
518,10
519,7
520,10
521,7
522,11
523,8
524,9
525,-200
526,11
527,14
528,14
529,-200
530,8
531,4
532,10
533,-200
534,10
535,12
536,9
537,8
538,9
539,6
540,5
541,4
542,8
543,8
544,-200
545,-200
546,7
547,6
548,7
549,14
550,10
551,8
552,-200
553,11
554,5
555,-200
556,5
557,6
558,-200
559,8
560,9
561,5
562,8
563,9
564,10
565,7
566,7
567,5
568,6
569,5
570,9
571,8
572,7
573,7
574,9
575,6
576,-200
577,9
578,6
579,-200
580,9
581,8
582,12
583,8
584,4
585,7
586,12
587,6
588,7
589,7
590,9
591,-200
592,11
593,12
594,8
595,5
596,11
597,8
598,5
599,9
600,-200
601,7
602,15
603,-200
604,8
605,11
606,7
607,10
608,-200
609,14
610,11
611,-200
612,13
613,-200
614,10
615,7
616,6
617,4
618,10
619,7
620,-200
621,5
622,8
623,-200
624,10
625,8
626,5
627,10
628,7
629,12
630,13
631,9
632,-200
633,5
634,14
635,-200
636,10
637,6
638,-200
639,8
640,8
641,9
642,8
643,6
644,8
645,11
646,-200
647,8
648,9
649,4
650,7
651,7
652,-200
653,9
654,6
655,5
656,9
657,12
658,8
659,11
660,9
661,6
662,8
663,8
664,-200
665,-200
666,7
667,6
668,5
669,11
670,10
671,9
672,9
673,-200
674,11
675,7
676,4
677,-200
678,7
679,9
680,5
681,11
682,5
683,7
684,11
685,6
686,-200
687,12
688,8
689,4
690,13
691,6
692,9
693,11
694,5
695,-200
696,6
697,9
698,4
699,8
700,7
701,11
702,12
703,7
704,7
705,7
706,9
707,7
708,-200
709,7
710,8
711,-200
712,14
713,8
714,-200
715,-200
716,7
717,7
718,-200
719,11
720,7
721,8
722,7
723,4
724,11
725,11
726,9
727,5
728,5
729,5
730,7
731,9
732,-200
733,12
734,6
735,-200
736,11
737,6
738,6
739,-200
740,10
741,7
742,4
743,-200
744,8
745,6
746,7
747,8
748,5
749,11
750,8
751,4
752,8
753,7
754,-200
755,12
756,10
757,7
758,10
759,8
760,10
761,5
762,9
763,-200
764,5
765,10
766,5
767,6
768,5
769,-200
770,9
771,14
772,8
773,10
774,9
775,-200
776,12
777,10
778,-200
779,4
780,5
781,9
782,7
783,9
784,5
785,-200
786,11
787,8
788,9
789,6
790,7
791,-200
792,10
793,-200
794,9
795,10
796,9
797,6
798,10
799,6
800,-200
801,5
802,-200
803,4
804,11
805,9
806,8
807,7
808,12
809,7
810,10
811,-200
812,7
813,10
814,6
815,-200
816,10
817,7
818,8
819,13
820,7
821,-200
822,7
823,10
824,11
825,11
826,13
827,11
828,10
829,9
830,5
831,7
832,6
833,7
834,-200
835,8
836,11
837,5
838,-200
839,8
840,-200
841,8
842,10
843,5
844,6
845,11
846,-200
847,7
848,8
849,10
850,6
851,9
852,8
853,15
854,6
855,10
856,-200
857,7
858,9
859,13
860,15
861,8
862,9
863,8
864,9
865,11
866,5
867,11
868,4
869,9
870,8
871,10
872,5
873,9
874,-200
875,4
876,8
877,-200
878,8
879,8
880,11
881,11
882,8
883,9
884,11
885,9
886,5
887,13
888,3
889,9
890,9
891,7
892,9
893,7
894,9
895,-200
896,7
897,7
898,10
899,10
900,-200
901,6
902,7
903,7
904,7
905,4
906,-200
907,9
908,5
909,10
910,10
911,10
912,-200
913,7
914,8
915,-200
916,10
917,8
918,6
919,-200
920,12
921,7
922,8
923,11
924,10
925,-200
926,9
927,9
928,9
929,7
930,7
931,6
932,5
933,9
934,11
935,8
936,7
937,7
938,10
939,7
940,5
941,12
942,9
943,10
944,-200
945,4
946,11
947,14
948,6
949,11
950,7
951,-200
952,5
953,12
954,11
955,6
956,4
957,11
958,8
959,10
960,11
961,8
962,10
963,5
964,5
965,9
966,7
967,8
968,9
969,9
970,-200
971,11
972,-200
973,11
974,-200
975,13
976,4
977,7
978,7
979,-200
980,-200
981,9
982,3
983,6
984,-200
985,6
986,7
987,6
988,-200
989,4
990,8
991,8
992,-200
993,10
994,10
995,-200
996,8
997,7
998,6
999,4
