,reward
270,7
271,12
272,7
273,6
274,10
275,5
276,7
277,4
278,7
279,4
280,7
281,7
282,9
283,9
284,8
285,8
286,3
287,6
288,7
289,6
290,8
291,11
292,12
293,11
294,12
295,6
296,5
297,4
298,7
299,14
300,4
301,4
302,11
303,10
304,10
305,4
306,8
307,6
308,6
309,12
310,5
311,3
312,8
313,15
314,7
315,14
316,11
317,7
318,9
319,9
320,6
321,15
322,7
323,13
324,7
325,10
326,10
327,5
328,9
329,14
330,6
331,3
332,8
333,13
334,7
335,4
336,9
337,4
338,10
339,3
340,9
341,6
342,12
343,3
344,8
345,4
346,7
347,13
348,10
349,7
350,11
351,5
352,7
353,9
354,7
355,5
356,8
357,8
358,9
359,7
360,7
361,11
362,12
363,9
364,10
365,10
366,8
367,8
368,11
369,7
370,9
371,7
372,10
373,4
374,8
375,5
376,6
377,8
378,13
379,6
380,10
381,9
382,11
383,4
384,9
385,3
386,4
387,7
388,8
389,6
390,10
391,8
392,9
393,7
394,7
395,8
396,4
397,11
398,9
399,12
400,4
401,12
402,7
403,11
404,13
405,9
406,9
407,4
408,8
409,4
410,9
411,8
412,9
413,4
414,8
415,10
416,13
417,7
418,8
419,7
420,5
421,10
422,15
423,6
424,3
425,3
426,11
427,9
428,12
429,10
430,4
431,8
432,11
433,9
434,10
435,9
436,7
437,9
438,13
439,5
440,4
441,11
442,14
443,9
444,9
445,10
446,9
447,4
448,7
449,8
450,6
451,8
452,9
453,9
454,5
455,7
456,6
457,6
458,11
459,5
460,9
461,10
462,9
463,9
464,10
465,6
466,7
467,11
468,5
469,7
470,8
471,9
472,11
473,10
474,10
475,12
476,7
477,9
478,5
479,7
480,8
481,4
482,9
483,9
484,9
485,11
486,8
487,10
488,6
489,6
490,7
491,4
492,9
493,5
494,3
495,6
496,3
497,9
498,6
499,10
500,6
501,7
502,5
503,10
504,8
505,7
506,9
507,10
508,4
509,7
510,11
511,4
512,4
513,6
514,11
515,6
516,10
517,9
518,7
519,9
520,6
521,9
522,5
523,5
524,7
525,14
526,11
527,7
528,6
529,7
530,7
531,5
532,12
533,4
534,9
535,8
536,4
537,5
538,13
539,8
540,5
541,8
542,10
543,3
544,8
545,7
546,7
547,6
548,12
549,3
550,13
551,3
552,11
553,9
554,8
555,5
556,5
557,5
558,12
559,9
560,7
561,4
562,7
563,5
564,11
565,5
566,3
567,11
568,5
569,6
570,8
571,7
572,8
573,7
574,7
575,7
576,10
577,6
578,9
579,4
580,9
581,6
582,9
583,12
584,10
585,9
586,9
587,10
588,7
589,4
590,8
591,5
592,10
593,9
594,13
595,9
596,5
597,7
598,11
599,7
600,5
601,9
602,3
603,6
604,5
605,8
606,5
607,9
608,10
609,10
610,10
611,13
612,7
613,9
614,9
615,7
616,9
617,4
618,7
619,6
620,8
621,11
622,13
623,10
624,9
625,5
626,9
627,4
628,6
629,6
630,6
631,10
632,11
633,9
634,11
635,8
636,8
637,11
638,7
639,9
640,6
641,10
642,7
643,6
644,9
645,13
646,7
647,6
648,7
649,7
650,8
651,7
652,7
653,7
654,5
655,11
656,6
657,11
658,8
659,14
660,7
661,6
662,9
663,7
664,7
665,3
666,6
667,9
668,11
669,13
670,9
671,4
672,12
673,8
674,6
675,8
676,12
677,4
678,12
679,5
680,6
681,8
682,8
683,6
684,9
685,8
686,6
687,8
688,8
689,9
690,14
691,5
692,6
693,7
694,8
695,10
696,11
697,6
698,6
699,3
700,10
701,9
702,12
703,4
704,13
705,10
706,6
707,9
708,8
709,9
710,7
711,9
712,13
713,13
714,5
715,7
716,7
717,8
718,10
719,3
720,12
721,7
722,15
723,10
724,10
725,9
726,11
727,11
728,12
729,10
730,5
731,7
732,6
733,14
734,7
735,7
736,10
737,10
738,6
739,6
740,8
741,5
742,10
743,8
744,4
745,11
746,8
747,6
748,5
749,5
750,6
751,9
752,3
753,7
754,6
755,10
756,5
757,9
758,6
759,4
760,5
761,13
762,15
763,7
764,3
765,8
766,8
767,7
768,7
769,9
770,9
771,12
772,6
773,5
774,7
775,13
776,9
777,8
778,6
779,8
780,8
781,7
782,6
783,12
784,12
785,4
786,10
787,7
788,4
789,4
790,5
791,8
792,8
793,11
794,10
795,3
796,9
797,6
798,6
799,5
800,11
801,8
802,6
803,9
804,7
805,13
806,7
807,7
808,12
809,13
810,9
811,11
812,6
813,9
814,9
815,9
816,3
817,7
818,11
819,11
820,15
821,11
822,5
823,5
824,7
825,8
826,4
827,5
828,3
829,11
830,4
831,6
832,6
833,6
834,7
835,11
836,9
837,5
838,4
839,10
840,10
841,9
842,3
843,9
844,4
845,8
846,11
847,7
848,7
849,13
850,8
851,4
852,10
853,10
854,10
855,12
856,4
857,8
858,7
859,5
860,10
861,7
862,7
863,8
864,4
865,11
866,6
867,5
868,12
869,5
870,11
871,12
872,8
873,12
874,6
875,5
876,8
877,8
878,7
879,5
880,5
881,10
882,8
883,7
884,8
885,4
886,9
887,13
888,7
889,7
890,4
891,5
892,11
893,10
894,3
895,5
896,8
897,10
898,12
899,6
900,6
901,4
902,13
903,6
904,9
905,9
906,8
907,6
908,12
909,8
910,7
911,5
912,9
913,6
914,9
915,12
916,12
917,7
918,14
919,9
920,9
921,9
922,10
923,10
924,9
925,6
926,7
927,6
928,12
929,12
930,7
931,10
932,8
933,10
934,13
935,10
936,4
937,5
938,7
939,4
940,5
941,15
942,9
943,7
944,9
945,4
946,5
947,6
948,8
949,10
950,5
951,6
952,8
953,3
954,9
955,7
956,13
957,7
958,8
959,6
960,6
961,9
962,9
963,5
964,9
965,10
966,3
967,11
968,7
969,5
970,5
971,10
972,6
973,9
974,8
975,6
976,13
977,12
978,9
979,7
980,6
981,7
982,6
983,7
984,11
985,11
986,8
987,10
988,7
989,10
990,11
991,8
992,8
993,10
994,3
995,12
996,3
997,8
998,3
999,10
