,reward
375,12
376,5
377,7
378,10
379,11
380,6
381,5
382,5
383,5
384,7
385,9
386,8
387,5
388,3
389,4
390,4
391,7
392,5
393,5
394,12
395,5
396,8
397,8
398,9
399,3
400,10
401,14
402,6
403,10
404,11
405,5
406,6
407,5
408,8
409,6
410,5
411,8
412,9
413,10
414,12
415,10
416,11
417,9
418,4
419,6
420,9
421,8
422,5
423,8
424,9
425,4
426,8
427,8
428,10
429,6
430,3
431,4
432,12
433,13
434,6
435,8
436,15
437,4
438,7
439,7
440,6
441,9
442,10
443,8
444,11
445,8
446,4
447,9
448,3
449,10
450,10
451,6
452,5
453,7
454,3
455,7
456,7
457,3
458,6
459,11
460,9
461,9
462,7
463,6
464,5
465,10
466,10
467,6
468,11
469,8
470,5
471,4
472,12
473,13
474,8
475,7
476,15
477,5
478,4
479,14
480,5
481,6
482,10
483,13
484,9
485,2
486,9
487,7
488,10
489,7
490,6
491,10
492,8
493,5
494,10
495,7
496,8
497,9
498,7
499,4
500,9
501,10
502,8
503,7
504,11
505,6
506,5
507,7
508,9
509,5
510,5
511,8
512,7
513,5
514,11
515,5
516,7
517,7
518,8
519,4
520,9
521,6
522,11
523,6
524,9
525,4
526,10
527,8
528,10
529,8
530,13
531,8
532,8
533,12
534,9
535,5
536,5
537,11
538,12
539,11
540,5
541,3
542,11
543,6
544,7
545,11
546,10
547,8
548,7
549,8
550,5
551,7
552,7
553,3
554,12
555,8
556,9
557,13
558,4
559,6
560,8
561,5
562,11
563,12
564,7
565,5
566,7
567,4
568,9
569,7
570,4
571,9
572,5
573,8
574,8
575,6
576,7
577,5
578,8
579,7
580,7
581,8
582,8
583,3
584,9
585,5
586,5
587,10
588,8
589,5
590,5
591,8
592,12
593,8
594,9
595,9
596,12
597,5
598,7
599,14
600,12
601,9
602,7
603,7
604,3
605,9
606,5
607,6
608,7
609,8
610,4
611,12
612,8
613,9
614,9
615,6
616,13
617,7
618,7
619,8
620,10
621,7
622,8
623,6
624,11
625,4
626,10
627,7
628,9
629,3
630,11
631,12
632,8
633,5
634,6
635,6
636,6
637,9
638,15
639,7
640,13
641,7
642,12
643,10
644,6
645,11
646,4
647,8
648,7
649,10
650,9
651,11
652,6
653,8
654,8
655,6
656,13
657,11
658,10
659,6
660,5
661,6
662,12
663,7
664,3
665,9
666,9
667,5
668,5
669,9
670,7
671,8
672,10
673,10
674,10
675,6
676,8
677,6
678,7
679,4
680,5
681,3
682,8
683,8
684,5
685,5
686,6
687,10
688,9
689,4
690,8
691,14
692,6
693,10
694,8
695,11
696,7
697,5
698,14
699,11
700,10
701,10
702,4
703,3
704,6
705,7
706,6
707,9
708,10
709,10
710,4
711,14
712,7
713,5
714,4
715,7
716,9
717,5
718,4
719,4
720,4
721,14
722,11
723,12
724,11
725,7
726,7
727,6
728,7
729,5
730,8
731,11
732,6
733,4
734,7
735,4
736,10
737,6
738,10
739,5
740,4
741,10
742,15
743,10
744,6
745,3
746,6
747,12
748,7
749,10
750,10
751,10
752,9
753,8
754,4
755,7
756,11
757,8
758,4
759,12
760,5
761,7
762,11
763,5
764,4
765,10
766,6
767,10
768,5
769,6
770,7
771,6
772,6
773,10
774,10
775,8
776,4
777,5
778,10
779,7
780,10
781,4
782,7
783,8
784,7
785,12
786,6
787,5
788,9
789,9
790,7
791,10
792,10
793,5
794,6
795,6
796,6
797,9
798,11
799,7
800,7
801,4
802,8
803,11
804,7
805,10
806,12
807,9
808,11
809,3
810,11
811,8
812,7
813,8
814,13
815,12
816,9
817,9
818,10
819,9
820,7
821,8
822,5
823,6
824,13
825,8
826,7
827,4
828,3
829,8
830,8
831,5
832,5
833,9
834,12
835,11
836,7
837,5
838,5
839,3
840,9
841,4
842,5
843,5
844,7
845,4
846,7
847,15
848,11
849,9
850,5
851,6
852,10
853,10
854,15
855,9
856,4
857,8
858,6
859,3
860,8
861,13
862,12
863,7
864,11
865,10
866,7
867,14
868,14
869,11
870,5
871,9
872,13
873,5
874,11
875,12
876,6
877,8
878,11
879,7
880,3
881,5
882,13
883,5
884,8
885,8
886,7
887,6
888,9
889,9
890,9
891,5
892,9
893,5
894,8
895,8
896,12
897,10
898,10
899,6
900,7
901,7
902,9
903,7
904,5
905,5
906,7
907,9
908,9
909,7
910,14
911,11
912,5
913,8
914,8
915,12
916,8
917,12
918,7
919,14
920,5
921,5
922,3
923,4
924,14
925,5
926,12
927,9
928,12
929,5
930,5
931,8
932,7
933,8
934,5
935,10
936,8
937,8
938,6
939,11
940,11
941,5
942,5
943,4
944,7
945,7
946,9
947,13
948,11
949,14
950,5
951,6
952,11
953,12
954,9
955,8
956,10
957,7
958,3
959,10
960,11
961,8
962,10
963,10
964,14
965,11
966,6
967,6
968,12
969,9
970,13
971,7
972,7
973,9
974,11
975,6
976,12
977,7
978,4
979,10
980,7
981,10
982,5
983,9
984,8
985,5
986,8
987,9
988,7
989,7
990,11
991,8
992,11
993,7
994,8
995,10
996,6
997,13
998,5
999,6
