,0,1,2,3,4,5,6,7,8,9
0,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
3,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
5,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
6,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
8,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
9,11,-200,12,-200,-200,-200,-200,-200,-200,-200
10,-200,-200,-200,-200,-200,-200,10,-200,-200,-200
11,-200,-200,-200,-200,12,-200,-200,-200,-200,-200
12,-200,-200,-200,10,11,12,14,-200,-200,-200
13,-200,15,6,10,6,11,-200,5,-200,-200
14,10,-200,10,-200,13,8,9,-200,-200,-200
15,11,-200,-200,-200,6,-200,10,6,11,-200
16,9,-200,11,11,10,13,11,6,5,9
17,-200,-200,4,-200,12,10,5,4,4,-200
18,11,14,7,5,-200,11,7,10,8,8
19,8,8,8,10,11,8,-200,10,6,10
20,8,7,8,4,4,11,7,9,-200,-200
21,5,5,-200,10,12,10,9,6,5,7
22,9,8,12,6,9,12,9,9,7,6
23,13,9,9,10,10,6,9,7,-200,9
24,-200,8,9,13,10,15,5,12,12,8
25,7,11,7,4,5,11,11,12,5,9
26,9,10,5,4,13,3,5,11,9,6
27,4,8,9,13,8,10,6,5,4,15
28,8,8,5,8,9,10,3,4,9,11
29,11,-200,9,6,7,8,6,5,6,5
30,9,15,6,6,13,12,-200,13,7,6
31,11,8,5,12,8,5,9,7,6,14
32,9,9,7,9,6,10,7,5,7,8
33,10,12,6,8,7,9,10,7,12,10
34,6,11,7,6,8,12,7,9,8,13
35,4,11,10,5,4,8,4,6,11,10
36,8,6,12,9,10,14,5,4,4,8
37,9,8,8,4,3,8,5,5,13,5
38,8,6,7,7,8,7,5,9,6,9
39,11,7,3,10,8,13,7,6,9,9
40,7,7,8,5,12,8,8,10,6,10
41,9,6,8,9,11,6,8,4,6,6
42,10,6,5,14,7,8,9,7,4,4
43,9,4,5,10,9,5,7,5,5,9
44,11,4,8,8,11,8,6,7,6,8
45,7,5,4,5,7,6,6,11,4,10
46,12,13,6,10,11,4,6,8,9,9
47,8,8,7,4,8,12,7,13,6,11
48,7,11,4,8,7,8,6,5,7,7
49,7,8,11,10,7,9,4,10,8,6
50,11,5,5,4,8,4,9,5,13,11
51,7,13,6,4,6,5,5,9,11,6
52,10,9,5,7,10,7,7,12,10,7
53,8,4,8,14,14,5,9,5,5,9
54,9,9,9,8,7,5,5,9,9,10
55,6,7,8,5,7,8,10,6,14,11
56,5,6,11,10,7,5,8,4,11,11
57,7,4,4,7,7,6,3,6,12,14
58,8,10,6,11,8,7,7,6,5,9
59,8,11,4,7,6,7,9,8,6,8
60,9,7,9,6,6,13,10,3,10,5
61,8,5,9,10,7,6,7,6,13,3
62,10,6,9,7,11,14,8,7,8,7
63,5,9,9,9,6,12,6,8,8,5
64,7,7,8,12,12,7,9,11,5,7
65,7,5,9,9,7,10,9,9,6,6
66,6,6,8,7,10,7,10,10,6,5
67,8,4,9,6,8,3,8,7,8,4
68,9,10,8,6,12,6,5,9,5,4
69,9,8,9,6,7,6,4,6,5,8
70,6,13,11,10,8,9,6,3,6,8
71,6,3,7,7,4,5,7,6,10,8
72,8,6,4,9,7,9,9,8,10,6
73,11,12,10,9,7,13,9,7,9,11
74,8,6,14,5,10,8,4,5,6,3
75,10,15,3,10,9,7,9,10,4,10
76,8,4,6,10,8,9,5,10,4,6
77,6,12,5,4,8,9,5,10,6,11
78,9,4,6,8,4,7,6,10,11,7
79,8,9,11,13,8,8,5,4,6,10
80,9,9,4,5,8,6,10,8,9,4
81,6,10,5,10,5,9,5,3,10,10
82,6,14,8,3,4,6,8,11,8,7
83,4,4,5,9,5,12,5,6,8,4
84,7,15,9,3,6,7,5,13,9,11
85,8,12,4,8,9,8,4,9,9,12
86,10,8,9,12,10,8,8,5,5,10
87,9,3,4,10,9,4,9,7,6,11
88,9,10,7,9,9,6,15,11,9,13
89,11,9,6,12,9,11,6,12,12,8
90,9,6,7,7,6,8,11,4,9,8
91,4,8,6,7,11,4,8,11,7,12
92,9,6,10,14,11,8,8,7,9,13
93,7,6,7,9,7,8,6,6,5,4
94,9,8,8,9,7,7,11,5,7,7
95,8,6,5,7,5,6,7,3,10,6
96,9,8,9,8,9,6,11,8,11,6
97,5,8,6,10,4,8,12,4,3,4
98,6,3,8,10,8,8,8,7,3,7
99,9,9,8,6,7,9,7,3,8,8
