,0,1,2,3,4,5,6,7,8,9
0,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
3,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
5,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
6,-200,-200,-200,-200,12,-200,-200,-200,-200,-200
7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
8,-200,-200,-200,12,-200,-200,-200,13,-200,-200
9,-200,-200,-200,10,-200,-200,-200,-200,-200,-200
10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
11,-200,12,10,-200,-200,-200,-200,-200,-200,-200
12,-200,-200,-200,8,11,11,6,-200,14,-200
13,-200,7,10,6,-200,12,10,6,-200,-200
14,10,10,14,10,8,12,-200,7,6,3
15,7,13,11,9,7,7,7,5,8,7
16,7,9,-200,7,10,9,7,11,6,10
17,6,6,5,11,9,4,7,7,6,10
18,-200,6,7,8,7,9,10,7,8,6
19,11,6,4,11,9,6,5,9,4,9
20,9,13,7,11,8,8,14,8,8,11
21,6,5,11,10,3,5,6,7,6,11
22,10,6,6,5,5,5,6,4,8,9
23,3,6,9,7,4,9,10,9,10,12
24,3,11,8,11,10,9,7,4,13,12
25,13,14,5,7,9,9,8,6,11,5
26,6,9,7,11,8,10,6,9,8,4
27,7,6,11,9,6,5,5,8,12,5
28,12,6,5,9,7,11,15,8,10,10
29,7,6,5,10,3,6,9,5,9,8
30,4,6,7,8,8,6,6,9,7,5
31,7,9,9,7,7,9,9,4,6,6
32,8,5,12,9,9,11,8,5,6,6
33,11,4,7,13,11,12,8,11,12,7
34,6,7,5,13,5,9,3,9,3,12
35,9,9,8,4,9,7,4,10,3,7
36,7,7,6,8,7,11,9,8,11,8
37,4,6,4,10,5,11,8,10,6,9
38,7,10,7,10,9,11,6,12,14,11
39,7,9,9,7,7,10,12,5,6,11
40,9,7,10,7,8,9,8,10,7,6
41,11,6,8,6,7,7,9,11,5,3
42,7,6,7,14,7,9,9,9,4,5
43,3,13,6,12,9,7,4,6,6,3
44,11,6,12,6,6,8,10,9,4,9
45,8,6,4,5,8,10,7,9,4,13
46,6,5,9,8,10,4,10,8,4,7
47,5,6,11,4,7,4,7,10,11,7
48,5,7,8,12,9,8,8,4,15,11
49,8,8,8,7,8,8,6,12,4,7
50,8,5,13,7,7,5,13,5,5,10
51,11,7,9,8,10,8,6,13,12,14
52,4,15,4,10,9,7,7,11,2,10
53,8,6,8,11,4,9,14,10,9,4
54,13,11,8,10,8,7,6,10,7,6
55,7,10,5,7,8,5,9,10,7,9
56,9,12,10,4,6,8,3,9,14,9
57,9,5,6,4,4,7,7,8,8,8
58,8,9,4,8,8,5,10,8,8,7
59,6,8,6,8,8,6,5,8,9,11
60,6,5,11,13,11,7,7,6,8,7
61,7,8,4,3,4,2,8,5,6,7
62,9,9,8,10,7,4,5,9,9,7
63,7,11,11,5,7,9,4,5,5,9
64,13,5,3,12,4,6,8,11,3,5
65,8,7,9,4,14,10,9,7,12,6
66,12,10,5,10,3,6,4,11,4,8
67,4,7,7,3,8,9,4,10,11,7
68,6,5,7,9,8,9,13,9,8,12
69,10,11,8,7,8,10,7,8,10,6
70,4,15,8,5,9,8,9,9,10,5
71,6,10,7,10,10,5,5,8,9,7
72,5,10,6,6,3,14,3,4,10,6
73,11,8,10,5,4,5,9,9,11,7
74,8,7,5,9,10,5,10,8,11,4
75,4,10,7,4,8,8,9,10,11,10
76,8,10,4,3,11,3,10,4,8,8
77,11,12,10,8,3,7,11,7,4,9
78,9,9,12,6,3,6,13,4,7,5
79,10,10,3,8,3,10,5,4,8,9
80,7,8,5,4,4,7,10,6,14,7
81,4,4,10,12,8,3,10,5,10,6
82,7,8,9,8,7,8,4,6,10,9
83,4,4,9,10,10,7,6,5,8,9
84,9,7,9,6,6,5,6,10,3,5
85,8,14,6,10,13,4,8,13,8,4
86,9,10,5,9,5,6,5,13,8,6
87,6,10,6,14,9,13,9,5,6,4
88,8,9,6,8,6,10,11,6,7,4
89,10,10,11,7,5,7,7,7,6,5
90,7,9,11,11,8,14,9,10,7,8
91,7,8,8,8,10,4,5,6,6,12
92,7,6,7,6,10,5,4,10,11,4
93,10,7,14,4,15,6,9,4,8,11
94,6,4,7,7,10,8,11,6,7,7
95,9,8,14,10,8,9,6,5,8,11
96,6,4,11,10,7,9,6,9,12,9
97,5,5,7,6,5,8,5,8,7,6
98,9,4,11,9,5,7,7,5,6,15
99,4,15,10,7,7,8,6,7,5,7
