,reward
618,6
619,9
620,8
621,7
622,6
623,6
624,4
625,6
626,5
627,10
628,8
629,7
630,8
631,9
632,8
633,8
634,9
635,7
636,9
637,7
638,3
639,14
640,10
641,5
642,11
643,11
644,7
645,8
646,10
647,13
648,8
649,6
650,9
651,12
652,8
653,10
654,11
655,7
656,13
657,6
658,5
659,12
660,10
661,9
662,15
663,11
664,10
665,8
666,6
667,14
668,8
669,8
670,8
671,5
672,6
673,9
674,10
675,10
676,3
677,12
678,5
679,4
680,8
681,9
682,10
683,3
684,9
685,9
686,6
687,12
688,5
689,4
690,8
691,9
692,10
693,7
694,7
695,7
696,6
697,5
698,7
699,12
700,6
701,4
702,13
703,10
704,9
705,9
706,11
707,11
708,4
709,9
710,14
711,8
712,7
713,7
714,6
715,6
716,10
717,11
718,7
719,11
720,10
721,5
722,8
723,12
724,12
725,5
726,10
727,8
728,8
729,6
730,10
731,7
732,4
733,9
734,12
735,14
736,5
737,9
738,9
739,13
740,6
741,5
742,9
743,7
744,7
745,9
746,7
747,6
748,8
749,11
750,7
751,7
752,7
753,8
754,10
755,10
756,8
757,4
758,10
759,3
760,5
761,9
762,6
763,5
764,3
765,7
766,11
767,5
768,6
769,5
770,6
771,8
772,8
773,11
774,10
775,7
776,6
777,5
778,6
779,6
780,7
781,15
782,6
783,5
784,7
785,7
786,10
787,8
788,5
789,11
790,7
791,6
792,5
793,14
794,5
795,4
796,4
797,11
798,8
799,6
800,10
801,7
802,8
803,7
804,4
805,10
806,15
807,5
808,10
809,8
810,6
811,11
812,8
813,7
814,7
815,8
816,10
817,6
818,9
819,9
820,9
821,8
822,8
823,11
824,9
825,4
826,7
827,7
828,8
829,3
830,8
831,11
832,4
833,7
834,12
835,5
836,9
837,6
838,6
839,11
840,10
841,6
842,8
843,9
844,3
845,4
846,7
847,8
848,7
849,14
850,7
851,6
852,9
853,9
854,6
855,6
856,5
857,10
858,9
859,4
860,6
861,5
862,6
863,9
864,4
865,8
866,4
867,10
868,6
869,10
870,8
871,10
872,4
873,9
874,5
875,6
876,4
877,12
878,6
879,11
880,4
881,7
882,15
883,7
884,8
885,7
886,5
887,13
888,15
889,5
890,10
891,12
892,11
893,9
894,10
895,7
896,8
897,11
898,13
899,12
900,9
901,12
902,10
903,10
904,7
905,11
906,5
907,5
908,14
909,11
910,6
911,5
912,4
913,7
914,6
915,9
916,7
917,5
918,6
919,13
920,5
921,10
922,8
923,10
924,9
925,10
926,8
927,7
928,8
929,6
930,11
931,7
932,5
933,6
934,5
935,8
936,8
937,7
938,8
939,11
940,7
941,9
942,10
943,11
944,4
945,7
946,8
947,7
948,10
949,9
950,7
951,7
952,8
953,10
954,9
955,4
956,10
957,14
958,10
959,10
960,6
961,7
962,3
963,12
964,8
965,5
966,7
967,7
968,10
969,6
970,3
971,11
972,7
973,8
974,5
975,8
976,5
977,5
978,5
979,10
980,11
981,9
982,6
983,10
984,9
985,8
986,12
987,9
988,13
989,7
990,10
991,9
992,7
993,11
994,8
995,9
996,8
997,6
998,9
999,8
