,0,1,2,3,4,5,6,7,8,9
81,-200,-200,-200,13,10,-200,-200,11,-200,-200
82,11,-200,-200,-200,-200,13,-200,-200,-200,-200
83,8,11,-200,-200,-200,-200,-200,-200,-200,-200
84,7,-200,-200,-200,12,-200,-200,-200,8,-200
85,-200,8,9,13,8,14,8,-200,9,3
86,7,13,8,8,11,11,7,-200,13,-200
87,-200,9,5,-200,7,-200,11,10,7,11
88,10,7,9,8,11,10,-200,10,7,6
89,-200,-200,-200,9,11,-200,-200,11,10,6
90,-200,-200,8,10,10,-200,-200,10,-200,10
91,-200,11,4,9,7,8,10,12,9,-200
92,-200,8,11,11,-200,11,13,8,10,13
93,-200,11,-200,-200,-200,12,7,10,9,7
94,5,8,8,-200,8,-200,-200,12,7,10
95,7,-200,9,11,-200,-200,6,-200,4,-200
96,-200,-200,9,10,7,7,-200,-200,-200,7
97,6,-200,4,14,9,5,6,8,8,12
98,9,11,8,-200,-200,11,10,-200,7,10
99,7,7,5,5,-200,10,10,-200,10,6
