,results
0,13715.027836152916
1,1185.1131214915733
2,9288.174642057584
3,4505.214601263999
4,610.0298754459704
5,2509.6709659723115
6,1011.4135047755506
7,207.22600405390205
8,1283.9582776279333
9,107.102616257872
10,6650.383109607599
11,15198.920232993401
12,2505.1156654115543
13,2587.6469242729545
14,29493.680544576742
15,2785.670801502109
16,11626.632976391686
17,446.8208422473578
18,4191.895624667055
19,2552.5371297812803
