,results
103,2439.2977874030366
104,3473.6957806594623
105,739.8141127486517
106,7994.785640311438
107,418.2054533878934
108,2331.3343142314834
109,1737.008592993717
110,128.55004248176877
111,543.0579404660828
112,9885.240539182962
113,101.47295979782116
114,3205.3132987077106
115,5622.331611213348
116,2963.224272491287
117,4559.341613995333
118,7331.281521726261
119,4216.987124352674
120,105.87108974796202
121,486.52123911197936
122,18937.135990014598
123,147.53740379634627
124,1803.225649733636
125,710.4602981839631
126,1429.648747641693
127,455.7206786461473
128,14484.690625944057
129,1134.3833206403058
130,2050.1918685458522
131,4305.700668545697
132,6441.338551534865
133,183.15292432528724
134,2053.900522861879
135,3082.0965816480425
136,1607.4790788678733
137,7355.549356170372
138,12243.334814461556
139,1158.7218566027188
140,189.37905861016355
141,7286.193491760492
142,2250.390957857783
143,1015.958888091297
144,262.44312582261335
145,215.00535411370646
146,407.22562831528785
147,5977.840676355427
148,115.80159056859837
149,100.29311263796419
150,383.3871646461613
151,6478.040674206294
152,337.2151185825885
153,3862.3709912342156
154,308.95073596125985
155,365.8142438620372
156,3338.156428177048
157,8144.016599736938
158,552.700359584278
159,8375.572942647725
160,6521.8996813554
161,155.5676664910775
162,1196.6852783014124
163,375.78617334983136
164,3011.2988381076916
165,596.4883861107003
166,596.4465005164288
167,114.79828801480392
168,191.94210058253788
169,109.25411460341547
170,11689.50763592094
171,481.60339733482766
172,161.78394670872353
173,1672.9057831789246
174,5535.7658309241415
175,5159.88607562244
176,6052.086937548194
177,1509.8906048191566
178,7257.3676267763685
179,138.92350029074416
180,10215.342570653123
181,3562.9004363104063
182,9935.974263048522
183,3502.4054171131493
184,1674.819164895886
185,7285.949537521379
186,1898.625355802796
187,1355.4939615812875
188,436.9962109361282
189,100.0001074135773
190,7216.5721516149
191,13801.21163732015
192,588.7731205944464
193,16530.983579817694
194,3969.2823872101653
195,5964.316301196099
196,4157.238067191976
197,2159.03420035528
198,870.2828810291895
199,17654.801600421335
200,1231.0005462707043
201,8653.84925261782
202,2916.1197870746037
203,451.6605515706593
204,4162.080693207519
205,124.62492077757723
206,2464.846797970882
207,1877.2904424076296
208,768.3053871569567
209,184.15475027819474
210,443.37087276858443
211,9726.082168092578
212,3147.250793450254
213,219.77693432782678
214,3642.401721077164
215,539.7134705886834
216,159.52995825120783
217,6232.171752763439
218,805.2889555979007
219,373.43336767611504
220,6330.229389802568
221,209.95246032054052
222,2861.236665569494
223,14341.93731597184
224,13156.588089369889
225,10031.006660169089
226,932.0161214893259
227,370.1013716901292
228,411.0410179722251
229,7499.669876111718
230,457.5330710565052
231,1223.7685218147678
232,3638.8362210797654
233,121.95572668593346
234,11020.094045503021
235,3234.5453168245795
236,2289.4905015289287
237,321.8446786780663
238,1808.1150207810738
239,730.7402668597978
240,9856.00787084923
241,2237.03221108364
242,8772.902393902965
243,643.2640159106227
244,100.06959483838303
245,679.4622602795517
246,3628.9913954771405
247,6239.98509099611
248,14482.366814747415
249,2391.544448067732
250,354.9728532530751
251,694.2960714507306
252,138.65249972257143
253,365.1506405875949
254,168.42042873102278
255,5753.135055415267
256,836.4969719133674
257,2270.4404536717916
258,241.5588921682665
259,104.3506688232758
260,2247.7471428564527
261,1111.5217928758439
262,4281.869143247492
263,105.20052445372582
264,579.7782184316314
265,5135.109960154738
266,1322.9394654003013
267,3718.0674362037444
268,353.56960175513404
269,519.7205979089881
270,6408.793160257918
271,2732.862978279771
272,1949.904470382464
273,2623.0414334017905
274,1053.2381063319513
275,152.4591615219371
276,5669.544772306407
277,1653.8891218637802
278,5361.203251451013
279,1807.8582169304257
280,5036.787948962153
281,2166.196079281547
282,1800.314486192627
283,3049.456185144686
284,2641.2828878740806
285,194.8182736004404
286,3698.8300207616653
287,1938.826003122633
288,2466.6187002135334
289,192.07534962571998
290,2326.9102355881573
291,14194.003616448977
292,274.12932191305663
293,427.5228489146632
294,4127.477003149621
295,321.6168296879006
296,3605.7735993624324
297,1973.1633407718568
298,2083.130483901404
299,2100.772197642712
300,5103.480181103881
301,5481.753289707094
302,1889.0192110984722
303,3213.4103927873607
