,results
0,902.7505063736601
1,903.9457373162774
2,905.3375507312053
3,903.8614923362348
4,902.9306158961272
5,902.2371597015475
6,904.4415062128528
7,903.9803704096541
8,904.6842656623603
9,903.0901664110497
10,903.3491695404108
11,904.6058470072006
12,906.4710218275925
13,902.9136735149511
14,903.803242356927
15,902.4687692666054
16,906.015059210417
17,906.8900218840255
18,905.5977960242086
19,904.1003411738473
