,results
0,902.6543885981721
1,901.3894440764851
2,901.2733417627543
3,901.9703450892313
4,901.2022400373539
5,901.5183463676327
6,902.6822490855602
7,902.1890814748506
8,901.9490650836201
9,901.8967642696423
10,901.2726224561401
11,902.2275507331739
12,901.9544767278595
13,902.141356625634
14,901.6479702318452
15,900.8405102764638
16,902.1513296100553
17,901.5650878978333
18,986.5871812748803
19,902.4010108426991
