,results
0,7287.830380646554
1,8792.043925457492
2,333.97444136880387
3,176.85804037517272
4,220.3823097818371
5,7323.557058624399
6,9114.40863095926
7,101.05779570343152
8,1142.2748133160046
9,1048.5276338346125
10,14234.305791642757
11,20719.51931258391
12,5564.041588970781
13,3983.8985635859176
14,8276.102050988775
15,2877.556840591461
16,8117.036806310085
17,3852.155523745612
18,172.29872194032953
19,119.69082704204803
