,results
0,13115943.706835398
1,47087.38195757755
2,20782013.656681452
3,3729164.687418333
4,309588.3672428649
5,745252.2131342302
6,60715.446496499855
7,213238.2508419651
8,9775855.555817807
9,28567575.06084639
10,3236589.647979605
11,4359587.98726713
12,2503577.8291945355
13,3792152.6415153486
14,7858.462577855025
15,6922091.885810402
16,24911999.5943517
17,47224.86931460109
18,6302.758787772399
19,564.5025970426246
