,results
0,1380891602.8506355
1,22043133.30227162
2,9647606260.057364
3,2733476132.3491616
4,23386902950.436584
5,8846349044.85475
6,10500194.893692942
7,88632323527.49596
8,10970652202.562979
9,10417259093.601141
10,2284030.2447054056
11,11230650615.877636
12,4231699850.884526
13,1891242712.9436727
14,45317274056.95536
15,973142607.9351605
16,2688601439.6833773
17,399457.4777292796
18,17483947668.29678
19,15262047537.120007
