,results
0,907.8792342344536
1,912.7895585314113
2,906.0159210063086
3,910.4883381140106
4,907.1268818982737
5,904.7019905239008
6,908.7378562840611
7,908.3228114968487
8,909.8450504608837
9,914.2437276329304
10,907.9382645725298
11,907.690301123481
12,904.6263557130368
13,906.9893941359603
14,908.8143785197605
15,911.853616235785
16,907.2134896805414
17,910.6713679099693
18,908.0729304618148
19,914.9429651923857
