,results
0,3240037.667479701
1,3527658.6359529626
2,3057567.791255886
3,1541970.7626821937
4,3793625.284997629
5,4468846.500910806
6,4896613.069564604
7,4811534.518777111
8,3408616.0715861996
9,3086929.606431011
10,2212255.7477715467
11,3335612.3384311395
12,2988607.490688399
13,2957203.4305516025
14,2930301.8201014185
15,4197335.06724816
16,4502536.988683481
17,3796385.3715694067
18,3021820.511024391
19,1684712.720035597
